2014008892;2;01        ;AB   -00099133 ;20140929;3220.96;PA3262;A-KIT CPI+ATA ED LIM´14;205.97;1;238.92;
2014008892;2;01        ;AB   -00099133 ;20140929;3220.96;PM3698;M-KIT EXO TX 7 DIAS;82.50;2;191.40;
2014008892;2;01        ;AB   -00099133 ;20140929;3220.96;PA3266;A-KIT CC COSMETIQUERA;170.12;2;394.68;
2014008892;2;01        ;AB   -00099133 ;20140929;3220.96;942157;D-CREASTIM 2X30ML;460.29;1;533.94;
2014008893;2;01        ;AB   -00099134 ;20140929;17206.65;929144;A-POLVO MOS BRONC´11;236.12;1;273.90;
2014008893;2;01        ;AB   -00099134 ;20140929;17206.65;929223;A-COUV STICK MONO AMAR´11;170.12;4;789.37;
2014008893;2;01        ;AB   -00099134 ;20140929;17206.65;930717;G-ARG CUID REAFIR NOCHE P;363.00;1;421.08;
2014008893;2;01        ;AB   -00099134 ;20140929;17206.65;906439;A-FLUIDO AFTER SHAVE 75ML;207.11;1;240.24;
2014008893;2;01        ;AB   -00099134 ;20140929;17206.65;930988;K-AGUA BRILLO MAGNOLIA100;88.76;1;102.96;
2014008893;2;01        ;AB   -00099134 ;20140929;17206.65;939254;D-SENSINOL SHP 200ML;141.68;1;164.34;
2014008893;2;01        ;AB   -00099134 ;20140929;17206.65;643202;L-DEXERYL 250ML;79.66;9;831.62;
2014008893;2;01        ;AB   -00099134 ;20140929;17206.65;647830;A-TOL EXT CREMA DEFI 50ML;198.57;1;230.34;
2014008893;2;01        ;AB   -00099134 ;20140929;17206.65;616184;A-CR CONT DE OJOS 10ML;173.54;9;1811.71;
2014008893;2;01        ;AB   -00099134 ;20140929;17206.65;647491;A-BARRA DERMOLIMP C/C NF;79.66;14;1293.64;
2014008893;2;01        ;AB   -00099134 ;20140929;17206.65;637244;A-AKERAT CREMA CORP 200ML;226.45;4;1050.72;
2014008893;2;01        ;AB   -00099134 ;20140929;17206.65;119745;A-AGUA TERMAL AVENE 300ML;143.38;17;2827.40;
2014008893;2;01        ;AB   -00099134 ;20140929;17206.65;643824;A-HYDRA OPT LEGER 40MLNF;215.64;4;1000.57;
2014008893;2;01        ;AB   -00099134 ;20140929;17206.65;648387;A-HP COMP50 DORE 2011;227.02;1;263.34;
2014008893;2;01        ;AB   -00099134 ;20140929;17206.65;648172;A-CLEAN LOCION 200ML;175.81;2;407.87;
2014008893;2;01        ;AB   -00099134 ;20140929;17206.65;644734;D-ELUTION SHAMPOO 200ML;141.68;10;1643.43;
2014008893;2;01        ;AB   -00099134 ;20140929;17206.65;932570;D-ANAPHASE SHP 200ML;179.23;13;2702.75;
2014008893;2;01        ;AB   -00099134 ;20140929;17206.65;645340;D-KELUAL DS SHP 100ML;158.75;10;1841.44;
2014008893;2;01        ;AB   -00099134 ;20140929;17206.65;644018;M-EXOMEGA LOC 400ML;236.69;1;274.56;
2014008893;2;01        ;AB   -00099134 ;20140929;17206.65;617320;M-EPITELIAL AH 40ML;162.16;9;1692.92;
2014008893;2;01        ;AB   -00099134 ;20140929;17206.65;643577;K-SHAMPOO MANZANILLA 200M;82.50;1;95.70;
2014008894;2;01        ;AB   -00099135 ;20140929;17267.56;PD3673;D-DUO KERTYOL PSO´14;187.19;8;1737.15;
2014008894;2;01        ;AB   -00099135 ;20140929;17267.56;PA3687;A-KIT D-PIGMENT+COSMETIQU;278.23;7;2259.21;
2014008894;2;01        ;AB   -00099135 ;20140929;17267.56;PA3600;A-KIT TRIXERA CR400ML+ATA;266.84;8;2476.30;
2014008894;2;01        ;AB   -00099135 ;20140929;17267.56;PA3598;A-KIT CC DUO BARRAS´14;119.48;7;970.20;
2014008894;2;01        ;AB   -00099135 ;20140929;17267.56;PA3279;A-KIT CC  CR MANOS+STICK;107.54;6;748.44;
2014008894;2;01        ;AB   -00099135 ;20140929;17267.56;PA3269;A-KIT CC  LECHE400+GEL100;238.40;4;1106.15;
2014008894;2;01        ;AB   -00099135 ;20140929;17267.56;PA3262;A-KIT CPI+ATA ED LIM´14;205.97;6;1433.52;
2014008894;2;01        ;AB   -00099135 ;20140929;17267.56;PM3698;M-KIT EXO TX 7 DIAS;82.50;7;669.90;
2014008894;2;01        ;AB   -00099135 ;20140929;17267.56;PA3266;A-KIT CC COSMETIQUERA;170.12;7;1381.39;
2014008894;2;01        ;AB   -00099135 ;20140929;17267.56;942157;D-CREASTIM 2X30ML;460.29;3;1601.81;
2014008894;2;01        ;AB   -00099135 ;20140929;17267.56;636857;K-SHAMPOO QUININA 200ML;82.50;59;5646.30;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;936321;A-CC CREMA MANOS 50ML;73.97;1;85.80;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;931007;A-DESPIGMENT LIG 30ML;278.23;11;3550.18;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;648509;D-KERACN MATIF NF 30ML;147.36;2;341.88;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;649059;A-CLEANANCE SOLAR FPS 30N;190.61;2;442.20;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;646863;D-MELASCREEN DESPIG 30ML;318.05;4;1475.76;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;647830;A-TOL EXT CREMA DEFI 50ML;198.57;1;230.34;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;648899;A-LECHE MINERAL 50+100ML;209.95;2;487.08;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;929299;A-PINCEL BEIGE COUV´11;165.00;1;191.40;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;930725;G-ARG CUIDADO REAF OJOLAB;307.25;1;356.40;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;930717;G-ARG CUID REAFIR NOCHE P;363.00;3;1263.24;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;906439;A-FLUIDO AFTER SHAVE 75ML;207.11;3;720.73;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;929182;A-SERENAGE SUERO 30ML;384.05;3;1336.50;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;928588;M-ADERMA CREMA MANO 50ML;76.81;3;267.29;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;647491;A-BARRA DERMOLIMP C/C NF;79.66;4;369.61;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;618300;A-LOCION MICELAR 200ML;132.00;5;765.60;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;643815;A-HYDRA OPT RICHE 40MLNF;215.64;2;500.28;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;646197;A-ELUAGE CONC ANTIARR 15M;335.69;4;1557.61;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;641986;A-CLEAN AC 40ML;209.95;7;1704.77;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;642171;D-ARGEAL SHP 200ML;130.29;6;906.82;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;902727;D-SABAL SHP 200ML;130.29;2;302.27;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;638279;D-SELEGEL SHP 200ML NP;135.98;1;157.74;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;645340;D-KELUAL DS SHP 100ML;158.75;2;368.29;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;642486;D-KERACNYL GEL MOUS 200ML;173.54;4;805.20;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;644022;M-EXOMEGA GEL 200ML;130.29;4;604.55;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;708648;P-PERCUTALFA 200ML;210.52;2;488.40;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;644409;K-CREMA GRANADA 150ML;84.21;2;195.37;
2014008895;2;01        ;AB   -00099136 ;20140929;17068.98;644352;E-GEL EXFOLIANTE TON 150M;139.97;2;324.72;
2014008896;2;01        ;AB   -00099137 ;20140929;11354.31;PD3673;D-DUO KERTYOL PSO´14;187.19;7;1520.00;
2014008896;2;01        ;AB   -00099137 ;20140929;11354.31;PA3687;A-KIT D-PIGMENT+COSMETIQU;278.23;6;1936.46;
2014008896;2;01        ;AB   -00099137 ;20140929;11354.31;PA3600;A-KIT TRIXERA CR400ML+ATA;266.84;7;2166.76;
2014008896;2;01        ;AB   -00099137 ;20140929;11354.31;PA3598;A-KIT CC DUO BARRAS´14;119.48;7;970.20;
2014008896;2;01        ;AB   -00099137 ;20140929;11354.31;PA3279;A-KIT CC  CR MANOS+STICK;107.54;5;623.70;
2014008896;2;01        ;AB   -00099137 ;20140929;11354.31;PA3269;A-KIT CC  LECHE400+GEL100;238.40;4;1106.15;
2014008896;2;01        ;AB   -00099137 ;20140929;11354.31;PA3262;A-KIT CPI+ATA ED LIM´14;205.97;5;1194.60;
2014008896;2;01        ;AB   -00099137 ;20140929;11354.31;PM3698;M-KIT EXO TX 7 DIAS;82.50;7;669.90;
2014008896;2;01        ;AB   -00099137 ;20140929;11354.31;PA3266;A-KIT CC COSMETIQUERA;170.12;7;1381.39;
2014008896;2;01        ;AB   -00099137 ;20140929;11354.31;942157;D-CREASTIM 2X30ML;460.29;3;1601.81;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;940555;A-XERACALM A.D. CREMA 200;210.52;2;488.40;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;939254;D-SENSINOL SHP 200ML;141.68;3;493.03;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;930829;D-NUTRICERAT 300ML;141.68;2;328.69;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;927714;D-SQUANORM LOCION ZINC200;130.29;1;151.14;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;937888;A-SERENAGE UNIF 40ML;358.45;1;415.80;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;935067;A-FLUIDO HIDRATANTE MAT50;219.05;1;254.10;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;936321;A-CC CREMA MANOS 50ML;73.97;1;85.80;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;643202;L-DEXERYL 250ML;79.66;11;1016.43;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;648866;A-SPRAY 50+ NF 200ML;241.81;2;560.99;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;643819;A-HYDRA OPT UV RICHE 40ML;236.12;1;273.90;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;645660;A-ELUAGE CONT OJOS 15ML;275.95;1;320.10;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;648509;D-KERACN MATIF NF 30ML;147.36;2;341.88;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;646863;D-MELASCREEN DESPIG 30ML;318.05;4;1475.76;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;644001;D-MELASCREEN ECLAT 40ML;272.54;2;632.28;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;647830;A-TOL EXT CREMA DEFI 50ML;198.57;5;1151.71;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;638542;A-CICALFATE CREMA 100ML;233.27;6;1623.58;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;646536;D-NEOPTIDE LOC ANTIC 3X30;412.50;1;478.50;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;648849;A-BLOQ CREMA MINERAL 50+;186.62;1;216.48;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;929144;A-POLVO MOS BRONC´11;236.12;2;547.80;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;917843;A-TRIXERA SELECTIOSE CREM;170.12;1;197.34;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;906439;A-FLUIDO AFTER SHAVE 75ML;207.11;2;480.48;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;119750;A-AGUA TERMAL AVENE 150ML;109.25;5;633.62;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;647491;A-BARRA DERMOLIMP C/C NF;79.66;3;277.21;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;637244;A-AKERAT CREMA CORP 200ML;226.45;2;525.36;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;639051;A-AKERAT S CREMA 100ML;162.16;3;564.31;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;608820;A-CICALFATE CREMA 40 ML;153.62;1;178.20;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;119745;A-AGUA TERMAL AVENE 300ML;143.38;24;3991.63;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;643815;A-HYDRA OPT RICHE 40MLNF;215.64;2;500.28;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;646197;A-ELUAGE CONC ANTIARR 15M;335.69;1;389.40;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;638648;A-COUV FONDO SOLEADO 30ML;199.14;3;693.01;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;638646;A- COUV FONDO ARENA 30ML;199.14;1;231.00;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;648393;A-COMP FPS 50 ARENA 2011;227.02;8;2106.72;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;644734;D-ELUTION SHAMPOO 200ML;141.68;8;1314.74;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;932570;D-ANAPHASE SHP 200ML;179.23;1;207.90;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;902727;D-SABAL SHP 200ML;130.29;7;1057.95;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;642486;D-KERACNYL GEL MOUS 200ML;173.54;2;402.60;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;647224;D-KERACNYL LOC PURIF 200M;153.05;1;177.54;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;642479;D-KERACNYL STOP ESPI 10ML;141.68;1;164.34;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;708648;P-PERCUTALFA 200ML;210.52;3;732.60;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;637190;K-SHAMPOO ORTIGA 200ML;82.50;2;191.40;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;643678;K-ACOND QUININA 150ML;84.21;1;97.68;
2014008897;2;01        ;AB   -00099138 ;20140929;22627.79;648182;E-CREME MULTIFIRMEZA 200M;238.40;1;276.54;
2014008898;2;01        ;AB   -00099139 ;20140929;14332.29;PD3673;D-DUO KERTYOL PSO´14;187.19;6;1302.86;
2014008898;2;01        ;AB   -00099139 ;20140929;14332.29;PA3687;A-KIT D-PIGMENT+COSMETIQU;278.23;6;1936.46;
2014008898;2;01        ;AB   -00099139 ;20140929;14332.29;PA3600;A-KIT TRIXERA CR400ML+ATA;266.84;6;1857.22;
2014008898;2;01        ;AB   -00099139 ;20140929;14332.29;PA3598;A-KIT CC DUO BARRAS´14;119.48;6;831.60;
2014008898;2;01        ;AB   -00099139 ;20140929;14332.29;PA3279;A-KIT CC  CR MANOS+STICK;107.54;5;623.70;
2014008898;2;01        ;AB   -00099139 ;20140929;14332.29;PA3269;A-KIT CC  LECHE400+GEL100;238.40;3;829.61;
2014008898;2;01        ;AB   -00099139 ;20140929;14332.29;PA3262;A-KIT CPI+ATA ED LIM´14;205.97;5;1194.60;
2014008898;2;01        ;AB   -00099139 ;20140929;14332.29;PM3698;M-KIT EXO TX 7 DIAS;82.50;6;574.20;
2014008898;2;01        ;AB   -00099139 ;20140929;14332.29;PA3266;A-KIT CC COSMETIQUERA;170.12;6;1184.05;
2014008898;2;01        ;AB   -00099139 ;20140929;14332.29;942157;D-CREASTIM 2X30ML;460.29;3;1601.81;
2014008898;2;01        ;AB   -00099139 ;20140929;14332.29;636857;K-SHAMPOO QUININA 200ML;82.50;49;4689.30;
2014008899;2;01        ;AB   -00099140 ;20140929;1257.52;641535;L-TREVISSAGE 30 CAPSULAS;419.18;3;1257.53;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;931074;A-ANTI-ROUGEURS FORT 30ML;186.62;2;432.96;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;929182;A-SERENAGE SUERO 30ML;384.05;3;1336.50;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;926019;M-EXOMEGA CREMA 400ML;264.57;3;920.70;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;927745;D-SHAMPOO CASPA GRASA200m;147.93;20;3431.98;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;917843;A-TRIXERA SELECTIOSE CREM;170.12;9;1776.08;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;937888;A-SERENAGE UNIF 40ML;358.45;16;6652.79;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;936651;A-CLEAN AGUA DERM 400ML;199.14;6;1386.01;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;935067;A-FLUIDO HIDRATANTE MAT50;219.05;4;1016.40;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;935065;A-MOUSSE LIMP 150ML;181.50;3;631.62;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;939456;E-BALSAMO NUTRITIVO 200ML;216.21;5;1254.02;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;940555;A-XERACALM A.D. CREMA 200;210.52;20;4884.01;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;913146;K-CREMA D DIA MANGO 125ML;88.76;5;514.78;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;929195;A-SERENAGE CR NOCHE 40ML;358.45;10;4157.99;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;906013;A-GEL P/AFEITAR 2011 150M;164.43;7;1335.17;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;930911;M-PRIMALBA GEL LAVANT DUC;125.75;3;437.59;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;643202;L-DEXERYL 250ML;79.66;19;1755.65;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;643829;A-HYDRANCE LIGERA UV 40ML;236.12;1;273.90;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;645660;A-ELUAGE CONT OJOS 15ML;275.95;17;5441.68;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;649046;A-SPRAY 50+ NIÑOS 200ML;241.81;5;1402.48;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;646536;D-NEOPTIDE LOC ANTIC 3X30;412.50;16;7656.00;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;929224;A-COUV STICK MONO CORAL11;170.12;6;1184.05;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;929144;A-POLVO MOS BRONC´11;236.12;9;2465.12;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;929142;A-POLVO MOS ECLAT´11;236.12;2;547.80;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;929223;A-COUV STICK MONO AMAR´11;170.12;10;1973.42;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;925576;D-MELASCREEN EMUL 50+40ML;198.57;10;2303.41;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;931314;G-NEC CUID ALISANTE OJOS;208.25;6;1449.39;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;931276;G-OPH CUIDADO 30ML;395.43;1;458.70;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;616189;A-DESM OJOS 125ML NVO;155.33;4;720.71;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;616184;A-CR CONT DE OJOS 10ML;173.54;3;603.90;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;645535;A-TRIXERA+SELECT GEL NVO;210.52;5;1221.00;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;639051;A-AKERAT S CREMA 100ML;162.16;10;1881.03;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;641283;A-EMULSION CORP CCR 400ML;238.40;5;1382.69;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;616233;A-LECHE LIMP DEMAQ 200ML;154.19;10;1788.63;
2014008900;2;01        ;AB   -00099141 ;20140929;82439.70;618300;A-LOCION MICELAR 200ML;132.00;23;3521.76;
